Rank,University,Country,Article,Citation,Total Document,AIT,CIT,Collaboration,Total
1754,University of Bergamo,ITALY,27.04,46.67,20.71,31.11,40.7,36.24,202.46
1755,Xiamen University of Technology,CHINA MAINLAND,29.2,45.11,19.88,28.66,42.43,37.19,202.46
1756,Instituto Federal do Ceara (IFCE),BRAZIL,15.39,49.48,14.71,19.83,45.54,57.49,202.43
1757,London South Bank University,ENGLAND,28.2,46.35,19.75,32.46,40.2,35.42,202.39
1758,University Massachusetts Dartmouth,USA,23.2,48.28,19.27,29.79,42.41,39.26,202.21
1759,Tunghai University,TAIWAN,33.38,46.5,19.55,29.19,39.69,33.83,202.14
1760,University of Dayton,USA,26.25,47.69,21.88,29.14,41.53,35.64,202.13
1761,Florida A&M University,USA,25.3,49.53,19.38,27.89,41.7,38.31,202.12
1762,Ecole Nationale Veterinaire d'Alfort (ENVA),FRANCE,25.81,47.55,18.5,31.26,41.17,37.78,202.08
1763,Najran University,SAUDI ARABIA,30.1,44.06,17.11,33.22,40.06,37.41,201.95
1764,University College of Southeast Norway,NORWAY,21.72,48.47,19.67,32.45,41.01,38.62,201.95
1765,Universidad de Burgos,SPAIN,30.41,46.3,20.31,30.29,40.07,34.43,201.81
1766,Universidade Federal Rural do Rio de Janeiro (UFRRJ),BRAZIL,31.7,46.85,22.55,27.81,39.7,33.17,201.78
1767,CY Cergy Paris Universite,FRANCE,27.1,45.78,20.27,34.37,39.65,34.61,201.78
1768,Cumhuriyet University,TURKEY,33.69,46.33,22.54,26.28,39.97,32.87,201.68
1769,Birzeit University,PALESTINIAN TERRITORIES,8.83,50.47,12.16,24.42,46.37,59.41,201.67
1770,Fujian University of Technology,CHINA MAINLAND,30.05,45.01,18.43,27.18,42.57,38.42,201.66
1771,Gansu Agricultural University,CHINA MAINLAND,37.88,44.47,19.28,26.94,39.5,33.57,201.64
1772,Laurentian University,CANADA,25.69,48.07,19.59,31.8,40.47,35.93,201.55
1773,Necmettin Erbakan University,TURKEY,33.38,47.45,24.06,22.4,40.21,34.04,201.54
1774,National Institute of Technology Durgapur,INDIA,29.09,48.62,21.67,23.9,42.08,36.14,201.5
1775,Ecole Centrale de Nantes,FRANCE,24.04,47.27,19.89,32.94,40.51,36.81,201.45
1776,Gomal University,PAKISTAN,18.4,47.86,13.82,25.81,43.65,51.88,201.42
1777,Estonian University of Life Sciences,ESTONIA,25.5,48.35,17.31,32.81,39.67,37.72,201.36
1778,Azarbaijan Shahid Madani University,IRAN,29.57,47.1,19.03,26.56,41.4,37.59,201.23
1779,Jiangxi University of Finance & Economics,CHINA MAINLAND,30.2,46.46,17.8,25.86,42.41,38.42,201.15
1780,Catholic University of America,USA,24.45,46.65,22.96,30.32,40.8,35.96,201.13
1781,Indian Institute of Technology (IIT) - Gandhinagar,INDIA,32.04,46.92,19.98,28.34,39.36,34.46,201.1
1782,University of West Scotland,SCOTLAND,21.02,48.56,18.72,32.63,41.31,38.81,201.04
1783,Sookmyung Women's University,SOUTH KOREA,27.8,50.83,18.83,24.3,41.79,37.48,201.03
1784,Inner Mongolia Agricultural University,CHINA MAINLAND,36.0,44.89,19.89,25.52,40.46,34.15,200.91
1785,Zhejiang University of Finance & Economics,CHINA MAINLAND,30.46,46.42,17.67,22.88,43.59,39.66,200.69
1786,Kyonggi University,SOUTH KOREA,32.04,46.97,19.77,26.18,41.1,34.64,200.69
1787,Mid-Sweden University,SWEDEN,25.11,46.58,19.06,31.68,41.39,36.88,200.69
1788,University of Rajshahi,BANGLADESH,31.85,44.83,18.21,32.45,38.36,34.97,200.67
1789,Kennesaw State University,USA,31.65,45.92,22.78,30.49,38.25,31.58,200.67
1790,Roskilde University,DENMARK,24.38,46.64,19.86,31.34,41.69,36.56,200.46
1791,Simmons University,USA,8.38,52.76,13.17,17.36,49.14,59.57,200.38
1792,Pamukkale University,TURKEY,30.25,46.48,24.08,23.98,41.04,34.26,200.1
1793,Technical University of Cluj Napoca,ROMANIA,29.36,44.22,25.01,33.13,36.36,31.98,200.07
1794,European University Institute,ITALY,22.69,44.3,21.12,32.89,42.07,36.83,199.89
1795,"Visvesvaraya National Institute of Technology, Nagpur",INDIA,27.92,49.24,21.41,22.74,42.17,36.11,199.59
1796,Universidad Autonoma de Baja California,MEXICO,30.86,44.98,22.6,33.8,37.19,30.12,199.54
1797,Chongqing University of Arts & Sciences,CHINA MAINLAND,31.11,47.6,18.58,19.09,43.8,39.32,199.5
1798,Cleveland State University,USA,24.98,46.01,20.74,28.95,42.15,36.56,199.4
1799,Universite de Toulon,FRANCE,25.94,46.86,18.99,33.6,39.3,34.71,199.4
1800,Universidad Veracruzana,MEXICO,31.51,44.29,23.2,32.33,37.82,30.19,199.34
1801,Trent University,CANADA,27.75,46.85,20.05,30.43,39.76,34.46,199.29
1802,Universidade Federal de Campina Grande,BRAZIL,32.88,44.58,23.07,27.33,38.82,32.59,199.26
1803,Harokopio University Athens,GREECE,22.69,47.09,16.8,30.01,41.77,40.82,199.19
1804,Lebanese American University,LEBANON,28.26,45.51,18.93,32.83,38.91,34.42,198.86
1805,Kurdistan University of Medical Sciences,IRAN,14.64,52.31,17.44,24.28,44.03,46.16,198.85
1806,University of Aegean,GREECE,23.55,46.75,20.94,31.76,39.48,36.27,198.75
1807,Sathyabama Institute of Science & Technology,INDIA,28.71,48.46,22.84,26.07,38.53,34.06,198.67
1808,University of St Gallen,SWITZERLAND,22.25,47.39,18.58,32.59,40.45,37.39,198.64
1809,King Mongkuts Institute of Technology Ladkrabang,THAILAND,33.51,43.38,23.32,30.41,37.56,30.42,198.59
1810,Damanhour University,EGYPT,32.74,44.29,17.89,33.0,37.25,33.41,198.58
1811,Qazvin University of Medical Sciences (QUMS),IRAN,13.98,50.66,16.33,23.51,44.89,49.08,198.45
1812,Anhui Polytechnic University,CHINA MAINLAND,34.77,44.69,18.36,22.64,41.43,36.5,198.39
1813,University of Ostrava,CZECH REPUBLIC,28.98,44.79,21.55,33.33,37.54,32.17,198.35
1814,Celal Bayar University,TURKEY,30.25,46.47,22.09,24.84,40.32,34.35,198.32
1815,Indian Institute of Technology Bhubaneswar,INDIA,28.32,46.55,20.76,25.13,40.9,36.54,198.2
1816,Sapporo Medical University,JAPAN,28.87,48.15,21.8,21.57,41.91,35.9,198.2
1817,Indian Institute of Technology (IIT) - Mandi,INDIA,30.2,47.2,19.81,25.77,39.85,35.26,198.08
1818,Eduardo Mondlane University,MOZAMBIQUE,19.96,45.4,15.22,32.29,41.41,43.76,198.04
1819,Xi'an Shiyou University,CHINA MAINLAND,33.86,45.21,20.95,22.62,40.96,34.41,198.01
1820,Mersin University,TURKEY,31.89,45.47,24.11,25.35,38.98,32.19,197.99
1821,Huaiyin Normal University,CHINA MAINLAND,27.86,48.04,17.98,19.98,43.78,40.15,197.79
1822,Universidade Federal do Maranhao,BRAZIL,33.69,44.56,22.91,28.46,37.75,30.39,197.76
1823,Grigore T Popa University of Medicine & Pharmacy,ROMANIA,26.98,49.01,25.97,29.78,34.8,31.16,197.71
1824,Lorestan University,IRAN,26.98,47.11,18.22,25.43,41.33,38.46,197.52
1825,Pirogov Russian National Research Medical University,RUSSIA,24.24,47.14,22.53,30.13,38.85,34.6,197.49
1826,Bengbu Medical College,CHINA MAINLAND,30.86,47.62,19.63,17.67,43.55,37.93,197.27
1827,East Tennessee State University,USA,23.76,46.69,22.64,28.78,40.52,34.59,196.99
1828,University of Missouri Saint Louis,USA,25.81,46.34,19.41,27.43,41.66,36.29,196.93
1829,Illinois State University,USA,27.51,46.66,22.74,27.83,39.83,32.32,196.89
1830,Izmir Katip Celebi University,TURKEY,33.06,44.85,24.49,24.44,38.66,31.39,196.88
1831,University of Hyogo,JAPAN,32.04,44.92,22.06,27.66,38.65,31.22,196.55
1832,University of Teesside,ENGLAND,27.63,45.97,19.51,30.7,38.77,33.96,196.54
1833,Bogor Agricultural University,INDONESIA,25.62,45.08,24.87,33.05,35.89,31.98,196.49
1834,National Dong Hwa University,TAIWAN,22.54,46.27,18.72,31.37,41.32,36.24,196.47
1835,Port Said University,EGYPT,31.36,43.17,17.68,32.19,37.8,34.25,196.46
1836,Universidad del Rosario,COLOMBIA,24.65,45.73,20.3,33.57,38.13,34.01,196.39
1837,Anadolu University,TURKEY,21.1,49.15,21.83,25.37,41.98,36.96,196.38
1838,University of La Reunion,FRANCE,26.38,45.83,18.1,32.09,39.2,34.79,196.38
1839,Universidad de La Rioja,SPAIN,26.0,45.89,19.68,29.51,39.56,35.69,196.34
1840,Universitat de Vic - Universitat Central de Catalunya (UVic-UCC),SPAIN,27.16,46.09,17.91,29.93,39.07,36.18,196.34
1841,Vienna University of Economics & Business,AUSTRIA,24.31,46.79,18.4,32.41,39.26,35.09,196.26
1842,Dongbei University of Finance & Economics,CHINA MAINLAND,25.3,46.28,15.42,24.44,42.57,42.21,196.21
1843,Istanbul Medipol University,TURKEY,28.76,44.03,22.57,29.47,39.0,32.32,196.15
1844,University of Vaasa,FINLAND,25.56,45.84,16.46,30.73,39.35,38.22,196.15
1845,Universidad Autonoma del Estado de Morelos,MEXICO,30.31,44.18,21.49,30.26,38.61,31.31,196.14
1846,Wuhan Polytechnic University,CHINA MAINLAND,30.41,45.62,18.1,23.62,41.28,37.06,196.09
1847,Mohammed VI Polytechnic University,MOROCCO,38.03,42.58,17.51,33.73,34.34,29.89,196.08
1848,Saint John's University,USA,19.71,49.13,20.76,27.75,40.46,38.24,196.05
1849,Iwate Medical University,JAPAN,27.04,47.52,20.66,21.43,42.17,37.13,195.96
1850,Yangtze Normal University,CHINA MAINLAND,28.48,46.7,18.59,21.22,42.99,37.98,195.96
1851,Annamalai University,INDIA,23.97,47.46,21.75,27.41,39.8,35.55,195.94
1852,Universidad CEU Cardenal Herrera,SPAIN,19.96,46.79,15.4,23.98,42.61,47.11,195.86
1853,Sardar Vallabhbhai National Institute of Technology,INDIA,27.63,48.44,20.95,22.64,40.14,35.99,195.78
1854,Huaibei Normal University,CHINA MAINLAND,23.97,49.36,15.74,14.86,44.71,47.13,195.77
1855,Ibn Zohr University of Agadir,MOROCCO,28.26,45.3,19.39,31.57,37.22,34.03,195.77
1856,Western Washington University,USA,21.33,46.91,19.51,25.66,41.22,41.05,195.69
1857,Duzce University,TURKEY,29.2,46.15,21.26,24.64,39.58,34.78,195.6
1858,Hunan University of Chinese Medicine,CHINA MAINLAND,29.52,47.34,18.48,20.04,42.23,37.85,195.46
1859,UHI Millennium Institute,SCOTLAND,20.54,47.64,16.69,29.68,40.87,40.04,195.45
1860,Bahcesehir University,TURKEY,27.63,44.28,21.67,29.07,38.51,34.13,195.29
1861,National Institute of Technology Kurukshetra,INDIA,26.0,49.64,20.95,21.06,40.54,37.11,195.29
1862,Yanan University,CHINA MAINLAND,31.46,46.77,18.61,18.19,42.23,37.92,195.18
1863,University of Ilorin,NIGERIA,26.56,46.62,21.65,34.25,35.4,30.62,195.1
1864,Abant Izzet Baysal University,TURKEY,29.41,45.14,21.19,26.16,39.35,33.4,194.66
1865,National University of the South,ARGENTINA,28.87,44.57,21.39,31.13,38.02,30.61,194.59
1866,Hashemite University,JORDAN,28.37,43.43,19.5,33.94,37.1,32.16,194.51
1867,Southwest Minzu University,CHINA MAINLAND,30.15,45.74,18.18,19.95,42.07,38.39,194.48
1868,Jahangirnagar University,BANGLADESH,27.92,46.9,17.68,32.29,36.36,33.25,194.4
1869,Rzeszow University of Technology,POLAND,31.36,45.48,21.71,27.06,37.64,31.02,194.28
1870,Oita University,JAPAN,26.98,47.86,21.23,25.31,39.48,33.37,194.23
1871,Towson University,USA,23.55,46.12,20.59,25.14,41.05,37.67,194.12
1872,German Sport University Cologne,GERMANY (FED REP GER),25.69,45.3,19.05,31.21,39.51,33.27,194.03
1873,Hubei University of Arts & Science,CHINA MAINLAND,29.14,45.85,16.26,18.62,42.94,41.12,193.93
1874,Arid Agriculture University,PAKISTAN,29.79,44.1,18.88,33.03,36.57,31.54,193.91
1875,Universiti Utara Malaysia,MALAYSIA,19.71,45.94,21.43,33.83,36.09,36.83,193.83
1876,Shandong University of Finance & Economics,CHINA MAINLAND,29.31,44.23,17.26,23.13,41.34,38.47,193.74
1877,University of North Carolina Wilmington,USA,28.6,44.8,20.8,27.19,39.17,33.05,193.61
1878,Al-Balqa Applied University,JORDAN,23.55,45.55,17.71,31.02,38.36,37.39,193.59
1879,BRAC University,BANGLADESH,17.57,46.15,14.87,27.38,40.89,46.44,193.3
1880,Civil Aviation University of China,CHINA MAINLAND,30.46,44.82,19.93,21.9,40.95,35.22,193.28
1881,San Pablo CEU University,SPAIN,24.04,46.16,19.22,28.53,39.2,36.1,193.24
1882,University of Sistan & Baluchestan,IRAN,25.88,45.72,19.48,25.77,40.65,35.69,193.2
1883,Akita University,JAPAN,28.87,44.84,20.88,25.28,39.84,33.38,193.08
1884,Indian Institute of Science Education & Research (IISER) - Mohali,INDIA,29.52,46.05,18.16,25.84,38.87,34.55,192.99
1885,Universite Badji Mokhtar - Annaba,ALGERIA,23.05,43.8,20.13,33.01,38.89,34.09,192.97
1886,Yarmouk University,JORDAN,25.43,43.14,19.23,32.11,38.08,34.94,192.94
1887,Bundeswehr University Munich,GERMANY (FED REP GER),24.85,44.55,19.99,30.37,38.4,34.76,192.92
1888,Belarusian State University,BELARUS,23.62,40.82,24.1,37.99,36.22,30.08,192.82
1889,Hubei Polytechnic University,CHINA MAINLAND,15.6,49.95,12.59,13.67,45.35,55.57,192.72
1890,University of Kashmir,INDIA,32.04,46.08,19.87,25.84,36.63,32.26,192.72
1891,Dow University of Health Sciences,PAKISTAN,14.31,47.63,21.92,32.14,38.79,37.93,192.72
1892,Tezpur University,INDIA,26.68,47.34,19.45,21.88,40.93,36.33,192.61
1893,University of Nicosia,CYPRUS,28.26,43.25,18.42,34.5,35.52,32.65,192.6
1894,Xi'an Polytechnic University,CHINA MAINLAND,34.89,42.76,19.05,22.03,40.0,33.82,192.54
1895,Appalachian State University,USA,26.44,46.83,21.54,27.52,38.67,31.39,192.38
1896,SSN College of Engineering,INDIA,33.42,46.42,21.0,22.23,37.54,31.73,192.34
1897,Ecole Nationale d'Ingenieurs de Tunis (ENIT),TUNISIA,24.51,43.14,20.75,34.42,37.41,31.97,192.22
1898,Guilin Medical University,CHINA MAINLAND,30.1,46.01,18.25,19.03,41.89,36.91,192.18
1899,Punjab Agricultural University,INDIA,33.2,45.37,20.67,25.14,36.06,31.69,192.13
1900,Technical University of Crete,GREECE,20.45,46.25,17.18,29.84,39.86,38.51,192.11
1901,Shenyang Aerospace University,CHINA MAINLAND,28.65,45.14,19.45,19.12,42.16,37.53,192.06
1902,Nanjing Institute of Technology,CHINA MAINLAND,34.56,42.78,20.09,21.41,40.24,32.97,192.05
1903,Goldsmiths University London,ENGLAND,17.57,44.84,21.96,29.78,42.16,35.68,191.99
1904,Catholic University of Daegu,SOUTH KOREA,28.37,45.71,21.33,23.42,39.87,33.25,191.95
1905,Universidade Estadual de Ponta Grossa,BRAZIL,26.31,45.4,19.76,27.3,39.08,34.05,191.91
1906,University Teknikal Malaysia Melaka,MALAYSIA,19.62,44.7,22.58,32.14,37.41,35.34,191.78
1907,Universidade Federal de Sao Joao del-Rei,BRAZIL,28.54,44.27,22.41,26.72,38.12,31.68,191.75
1908,Shanxi Normal University,CHINA MAINLAND,31.6,44.42,18.53,22.59,40.01,34.58,191.73
1909,Kalasalingam Academy of Research & Education,INDIA,26.13,44.51,18.5,27.78,39.15,35.65,191.72
1910,"Ecole Nationale Veterinaire, Agroalimentaire et de l'Alimentation Nantes-Atlantique",FRANCE,22.98,46.84,16.57,27.52,39.85,37.94,191.7
1911,Universidad de La Serena,CHILE,19.02,46.41,15.03,29.14,40.73,41.29,191.61
1912,Ibn Tofail University of Kenitra,MOROCCO,26.8,45.21,20.82,30.6,35.78,32.32,191.53
1913,Universite de Technologie de Compiegne,FRANCE,23.2,45.48,18.75,31.83,38.29,33.91,191.46
1914,Suez University,EGYPT,30.15,42.4,16.46,29.11,37.54,35.77,191.43
1915,Prince Mohammad Bin Fahd University,SAUDI ARABIA,19.45,47.63,15.49,31.2,38.35,39.14,191.27
1916,Pontificia Universidad Catolica del Peru,PERU,24.51,42.07,21.04,34.45,36.45,32.62,191.14
1917,Naresuan University,THAILAND,25.43,44.45,19.82,31.16,37.71,32.49,191.05
1918,Motilal Nehru National Institute of Technology,INDIA,26.07,48.82,20.75,20.94,39.64,34.76,190.98
1919,University of Deusto,SPAIN,25.11,44.09,19.89,29.69,38.51,33.6,190.88
1920,Universidad Mayor,CHILE,25.62,42.89,17.91,32.66,37.47,34.34,190.88
1921,GH Asachi Technical University,ROMANIA,26.98,43.69,22.66,31.47,35.55,30.5,190.86
1922,Kyoto Institute of Technology,JAPAN,27.57,44.26,20.33,27.02,38.67,32.82,190.67
1923,Embry-Riddle Aeronautical University,USA,25.3,42.03,18.62,27.57,39.62,37.33,190.48
1924,Shivaji University,INDIA,20.37,46.31,17.85,25.72,41.29,38.91,190.46
1925,University of South Wales,WALES,20.45,44.22,19.05,32.18,39.06,35.43,190.39
1926,Bauhaus-Universitat Weimar,GERMANY (FED REP GER),13.98,45.76,15.57,28.05,42.71,44.28,190.35
1927,Yildirim Beyazit University,TURKEY,33.42,43.37,23.81,23.75,37.43,28.45,190.23
1928,Clark University,USA,20.62,46.49,18.07,26.87,40.4,37.77,190.22
1929,Universidad Adolfo Ibanez,CHILE,30.1,41.37,18.71,31.75,37.15,31.09,190.17
1930,Saratov State University,RUSSIA,23.55,43.05,21.27,31.01,38.07,33.1,190.04
1931,North Carolina A&T State University,USA,25.3,45.95,19.51,26.35,38.34,34.54,189.99
1932,Luoyang Normal University,CHINA MAINLAND,24.71,48.19,17.67,17.48,42.52,39.32,189.9
1933,University of West Attica,GREECE,28.6,43.66,20.46,30.43,35.94,30.8,189.89
1934,Lahore University of Management Sciences,PAKISTAN,25.17,43.8,18.06,31.44,37.81,33.52,189.8
1935,DePaul University,USA,25.37,45.37,21.73,26.5,38.7,32.1,189.76
1936,Military University of Technology in Warsaw,POLAND,31.75,42.26,22.11,26.45,37.1,29.91,189.59
1937,Tomas Bata University Zlin,CZECH REPUBLIC,24.45,42.87,20.39,31.12,37.18,33.53,189.54
1938,Ateneo de Manila University,PHILIPPINES,13.98,44.96,15.27,24.05,41.27,49.94,189.46
1939,VIT Chennai,INDIA,29.52,44.57,20.58,22.9,38.4,33.45,189.42
1940,Sunchon National University,SOUTH KOREA,28.26,43.41,18.42,25.54,39.38,34.3,189.31
1941,Inner Mongolia University of Science & Technology,CHINA MAINLAND,32.83,43.69,18.99,16.01,41.75,36.01,189.28
1942,Canakkale Onsekiz Mart University,TURKEY,30.2,43.92,22.03,24.91,37.47,30.58,189.12
1943,Samara National Research University,RUSSIA,20.7,44.96,23.02,28.41,37.65,34.2,188.95
1944,University of Zilina,SLOVAKIA,28.71,43.1,24.92,35.01,30.88,26.33,188.95
1945,North Minzu University,CHINA MAINLAND,32.55,44.39,17.4,18.19,39.84,36.46,188.83
1946,Myongji University,SOUTH KOREA,26.0,44.88,18.92,25.48,39.79,33.75,188.82
1947,Montclair State University,USA,24.98,44.08,20.59,26.33,38.66,34.14,188.78
1948,Jinzhou Medical University,CHINA MAINLAND,28.2,46.35,18.53,15.11,42.88,37.65,188.73
1949,Cochin University Science & Technology,INDIA,33.24,43.59,20.74,22.76,37.31,31.06,188.69
1950,University of Hradec Kralove,CZECH REPUBLIC,30.1,43.25,20.9,32.97,33.34,28.04,188.6
1951,UCSI University,MALAYSIA,23.34,44.37,17.15,28.89,37.76,36.65,188.16
1952,Yunnan Agricultural University,CHINA MAINLAND,30.25,44.78,18.25,23.44,38.0,33.44,188.16
1953,National Institute of Technology Calicut,INDIA,28.71,44.75,20.8,20.63,39.27,33.82,187.98
1954,Rikkyo University,JAPAN,23.41,44.6,17.28,27.57,38.91,36.12,187.89
1955,University of Namibia,NAMIBIA,14.53,44.66,15.02,30.68,39.24,43.74,187.88
1956,University of Petroleum & Energy Studies (UPES),INDIA,36.87,41.16,19.07,28.08,33.75,28.94,187.87
1957,Vytautas Magnus University,LITHUANIA,27.22,41.84,20.1,31.01,36.26,31.33,187.76
1958,University of Sarajevo,BOSNIA & HERZEGOVINA,21.87,43.17,21.46,34.27,34.79,31.96,187.53
1959,Guizhou Normal University,CHINA MAINLAND,35.15,42.45,19.07,20.34,38.34,32.14,187.49
1960,Zhongyuan University of Technology,CHINA MAINLAND,27.69,44.04,17.06,19.58,40.86,38.06,187.29
1961,Minzu University of China,CHINA MAINLAND,25.75,45.88,16.92,21.49,40.46,36.79,187.29
1962,Beijing Information Science & Technology University,CHINA MAINLAND,34.17,41.42,20.12,20.66,38.78,32.09,187.24
1963,Instituto Superior de Ciencias da Saude Egas Moniz,PORTUGAL,13.75,47.25,16.58,24.3,40.99,44.32,187.18
1964,Florida Institute of Technology,USA,23.05,43.86,21.01,28.75,37.36,33.07,187.11
1965,University of Khartoum,SUDAN,26.19,41.98,19.25,36.55,34.08,29.07,187.1
1966,Ibaraki University,JAPAN,30.86,41.85,20.66,28.74,36.13,28.85,187.09
1967,Changshu Institute of Technology,CHINA MAINLAND,32.6,41.94,17.97,21.57,39.02,33.94,187.03
1968,Sher-i-Kashmir Institute of Medical Sciences,INDIA,0.25,51.29,12.12,14.66,46.73,61.73,186.79
1969,Dalian University,CHINA MAINLAND,26.07,44.38,19.09,21.7,40.37,35.07,186.67
1970,Guangdong University of Foreign Studies,CHINA MAINLAND,28.76,41.98,18.68,25.5,37.4,34.33,186.66
1971,Wannan Medical College,CHINA MAINLAND,30.81,44.45,18.12,16.79,40.96,35.49,186.61
1972,Punjabi University,INDIA,25.94,45.78,20.38,24.21,37.49,32.77,186.57
1973,Southwest Forestry University - China,CHINA MAINLAND,29.36,43.21,17.74,24.13,38.03,34.07,186.54
1974,Periyar University,INDIA,25.3,44.18,16.84,26.92,37.79,35.49,186.52
1975,Birla Institute of Technology Mesra,INDIA,28.03,44.64,21.01,23.86,37.48,31.43,186.45
1976,Visva Bharati University,INDIA,25.5,45.14,20.8,23.38,38.0,33.55,186.36
1977,Acibadem University,TURKEY,26.5,41.88,21.46,27.63,37.4,31.47,186.34
1978,Tianjin Chengjian University,CHINA MAINLAND,27.1,43.63,16.58,21.85,40.32,36.61,186.1
1979,Nanyang Normal College,CHINA MAINLAND,20.13,48.23,15.97,16.62,43.21,41.94,186.1
1980,University of Abomey Calavi,BENIN,27.92,39.92,18.19,35.48,34.68,29.88,186.08
1981,University of Pardubice,CZECH REPUBLIC,25.62,41.89,20.66,29.16,37.0,31.54,185.88
1982,University of British Columbia Okanagan,CANADA,18.84,47.88,16.11,27.02,38.73,37.29,185.87
1983,Mae Fah Luang University,THAILAND,20.78,45.25,16.32,30.57,37.0,35.93,185.86
1984,Roehampton University,ENGLAND,18.84,44.13,20.78,30.26,38.46,33.37,185.84
1985,Bauman Moscow State Technical University,RUSSIA,24.58,42.71,26.31,27.77,35.21,29.22,185.8
1986,Madurai Kamaraj University,INDIA,18.84,46.66,16.85,25.68,39.78,37.82,185.64
1987,Baskent University,TURKEY,27.4,43.79,25.26,25.59,35.85,27.73,185.61
1988,Liaoning Petrochemical University,CHINA MAINLAND,25.43,46.26,18.21,18.19,40.78,36.64,185.52
